25	194.41954041	138.83316040	196.34680176	177.24841309	197.69592285	216.73580933	171.57568359	147.05880737	172.54359436	184.99134827	174.33679199	222.88993835	149.60037231	155.26901245	150.89273071	191.37182617	152.37060547	228.53785706
26	194.33163452	138.93220520	196.35792542	177.29156494	197.81011963	216.83178711	171.49034119	146.93957520	172.65055847	184.98762512	174.15303040	222.83476257	149.56080627	155.28410339	150.78826904	191.26351929	152.50939941	228.48300171
27	194.44104004	138.87036133	196.40557861	177.27128601	197.80017090	216.80245972	171.41793823	147.03074646	172.74234009	184.80169678	174.26370239	222.84352112	149.55593872	155.04280090	150.86436462	191.37820435	152.35917664	228.51188660
28	194.44296265	138.82621765	196.34092712	177.30044556	197.93524170	216.93954468	171.27818298	147.11267090	172.68457031	184.86149597	174.24719238	222.94325256	149.69990540	155.12866211	150.78334045	191.52598572	152.42337036	228.37303162
29	194.37220764	138.91581726	196.29588318	177.29084778	197.80809021	216.99066162	171.35522461	147.25440979	172.55773926	184.89521790	174.29284668	222.90299988	149.62384033	155.15551758	150.97935486	191.29478455	152.30302429	228.50509644
30	194.43894958	138.84455872	196.31539917	177.43513489	197.89340210	216.89192200	171.37434387	147.04664612	172.69578552	184.82853699	174.30020142	223.00132751	149.70726013	155.13465881	150.80368042	191.52313232	152.33425903	228.54327393
31	194.27922058	138.87239075	196.30033875	177.23553467	197.76542664	216.81866455	171.35847473	147.11848450	172.69223022	184.82550049	174.24696350	222.77442932	149.49615479	155.20915222	150.74497986	191.43885803	152.32264709	228.45904541
32	194.39730835	139.00845337	196.28837585	177.28807068	197.79833984	216.89144897	171.43565369	147.04411316	172.66371155	184.87542725	174.29821777	222.91981506	149.68101501	155.31228638	150.83660889	191.06854248	152.36306763	228.57504272
33	194.39082336	138.83822632	196.35899353	177.26580811	197.72433472	216.81970215	171.46482849	146.99040222	172.52494812	184.86413574	174.32978821	222.79652405	149.77362061	155.16709900	150.99443054	191.05328369	152.47009277	228.43135071
34	194.34820557	138.92823792	196.39172363	177.31678772	197.89421082	217.01780701	171.47895813	146.89877319	172.59112549	184.75154114	174.18611145	222.91795349	149.68162537	155.25564575	150.65194702	191.41908264	152.30003357	228.63548279
35	194.32106018	139.01806641	196.17515564	177.24528503	197.95205688	216.93972778	171.40548706	146.85092163	172.53244019	184.88218689	174.31109619	222.88887024	149.49342346	155.03981018	150.84761047	191.16593933	152.36790466	228.51402283
36	194.41986084	138.92068481	196.44445801	177.20065308	197.84307861	216.91741943	171.41285706	147.05676270	172.69232178	184.92288208	174.14163208	223.01115417	149.59500122	155.36065674	150.77081299	191.45925903	152.33087158	228.48576355
37	194.40969849	138.90957642	196.35464478	177.28086853	197.84402466	216.97113037	171.42544556	147.17112732	172.52919006	184.99417114	174.23280334	223.00692749	149.64726257	155.32412720	150.77532959	191.33113098	152.33601379	228.42880249
38	194.31002808	138.90756226	196.24761963	177.08522034	197.84646606	216.88711548	171.50361633	146.89118958	172.61386108	184.82861328	174.25196838	222.98425293	149.66941833	155.30221558	151.06625366	191.21652222	152.39283752	228.36991882
39	194.28913879	138.96328735	196.33111572	177.28025818	197.74232483	217.00419617	171.36624146	147.31222534	172.64907837	184.70611572	174.28248596	222.82254028	149.58668518	155.02177429	150.88807678	191.40687561	152.34617615	228.57618713
40	194.42303467	138.76058960	196.23631287	177.21286011	197.84074402	216.87338257	171.42182922	147.02067566	172.65084839	184.60948181	174.22242737	222.82533264	149.54499817	155.29934692	150.79048157	191.42481995	152.42341614	228.26419067
41	194.32151794	139.02352905	196.29139709	177.26840210	197.87466431	216.82510376	171.25433350	147.23530579	172.66714478	185.12582397	174.26623535	223.01104736	149.59803772	155.20101929	150.76020813	191.46626282	152.33453369	228.45046997
42	194.30462646	138.92936707	196.31904602	177.29992676	197.64546204	216.78512573	171.38845825	146.88395691	172.55853271	184.74197388	174.25230408	222.95178223	149.57702637	155.18927002	150.83804321	191.25372314	152.40145874	228.37194824
43	194.37120056	138.80503845	196.30511475	177.35832214	197.69052124	216.89895630	171.14942932	147.24035645	172.68096924	184.74285889	174.17239380	222.90405273	149.65011597	155.18046570	150.85118103	191.23759460	152.46641541	228.55249023
44	194.41259766	138.84399414	196.34162903	177.39265442	197.83673096	216.78567505	171.42100525	146.87200928	172.54243469	185.02958679	174.12878418	223.03887939	149.68409729	155.14976501	150.72166443	191.22161865	152.32348633	228.40248108
45	194.40264893	138.93417358	196.25718689	177.31195068	197.83764648	216.93206787	171.46205139	146.95544434	172.70298767	184.92689514	174.27993774	222.80485535	149.53439331	155.26005554	150.92703247	191.38169861	152.35069275	228.30572510
46	194.45315552	138.85305786	196.25279236	177.37025452	197.62330627	216.87783813	171.64781189	146.96806335	172.69677734	184.87780762	174.28662109	222.96328735	149.65350342	155.20515442	150.90846252	191.50384521	152.34255981	228.45492554
47	194.28329468	138.97937012	196.32702637	177.16903687	197.64242554	216.90267944	171.30415344	147.13127136	172.62368774	184.76211548	174.34474182	222.79626465	149.66571045	155.12794495	151.01809692	191.47808838	152.26205444	228.48716736
48	194.29458618	138.86117554	196.30572510	177.33691406	197.75862122	216.72877502	171.44886780	147.11401367	172.80142212	184.73638916	174.27920532	222.90562439	149.59185791	155.30978394	150.71166992	191.38903809	152.48600769	228.27767944
49	194.23196411	138.89439392	196.34030151	177.24092102	197.71810913	216.92036438	171.42967224	147.07331848	172.69793701	184.86915588	174.29202271	222.81504822	149.51223755	155.11906433	150.83154297	191.35861206	152.41877747	228.38566589
50	194.35450745	138.96524048	196.28102112	177.17263794	197.73175049	216.93383789	171.45498657	146.92237854	172.65513611	185.00907898	174.30737305	222.86007690	149.63629150	155.25906372	150.78405762	191.37580872	152.40159607	228.42401123
51	194.36811829	138.81570435	196.21047974	177.38427734	197.66064453	216.84458923	171.52372742	147.01359558	172.66537476	184.91180420	174.27577209	223.12574768	149.63029480	155.28553772	150.84899902	191.31372070	152.32911682	228.54248047
52	194.39152527	138.96076965	196.41119385	177.26942444	197.74697876	216.89584351	171.44760132	147.05693054	172.61790466	184.73843384	174.32035828	222.84326172	149.65254211	155.22775269	150.87390137	191.35786438	152.47726440	228.39817810
53	194.38383484	138.78163147	196.34179688	177.40335083	197.75384521	216.86199951	171.25469971	147.08055115	172.57788086	184.80648804	174.22102356	222.99540710	149.59167480	155.26066589	150.78050232	191.14610291	152.50804138	228.37921143
54	194.35409546	138.85295105	196.34008789	177.23292542	197.75134277	216.83122253	171.59121704	146.87452698	172.70549011	185.19654846	174.22444153	222.79901123	149.58822632	155.24330139	150.80189514	191.06100464	152.42483521	228.45092773
55	194.36921692	138.81573486	196.23376465	177.30592346	197.75160217	216.90490723	171.36598206	147.05064392	172.62155151	185.05531311	174.26896667	222.83204651	149.78765869	155.19395447	150.85305786	191.11923218	152.29252625	228.52439880
56	194.29359436	138.96174622	196.25537109	177.47357178	197.65290833	216.92443848	171.41984558	147.03358459	172.53497314	184.83773804	174.33178711	222.84333801	149.66436768	155.07383728	150.77836609	191.36337280	152.44450378	228.45034790
57	194.37521362	138.86070251	196.33580017	177.28567505	197.71141052	216.85862732	171.27416992	146.99700928	172.71444702	184.69844055	174.20104980	222.94618225	149.67189026	155.36262512	150.74684143	191.21723938	152.33525085	228.49276733
58	194.43928528	138.84172058	196.28752136	177.32275391	197.75303650	217.07237244	171.45280457	146.90025330	172.69448853	184.90206909	174.29278564	222.86723328	149.57946777	155.20664978	150.73641968	191.37373352	152.40269470	228.39019775
59	194.37020874	138.91835022	196.18656921	177.22296143	197.75511169	216.87309265	171.40011597	147.00578308	172.60954285	184.92462158	174.38604736	222.83517456	149.62962341	155.03544617	150.72113037	191.37731934	152.38514709	228.44447327
60	194.37547302	138.86016846	196.29396057	177.39494324	197.66883850	216.80914307	171.43925476	146.99166870	172.63819885	184.88151550	174.19815063	222.88619995	149.53450012	155.25425720	150.85974121	191.20791626	152.43934631	228.47210693
61	194.30148315	138.96177673	196.17289734	177.27333069	197.80122375	216.85810852	171.28112793	147.17327881	172.73518372	184.78916931	174.22824097	222.91859436	149.66401672	155.26988220	151.03028870	191.33776855	152.35902405	228.43949890
62	194.29164124	138.94807434	196.33976746	177.37634277	197.77365112	216.71311951	171.40367126	147.01177979	172.60865784	184.95085144	174.26643372	222.85902405	149.71520996	155.23059082	150.88371277	191.32017517	152.42396545	228.39106750
63	194.25758362	138.88168335	196.37715149	177.31867981	197.72792053	216.84889221	171.41944885	146.98309326	172.76321411	184.91062927	174.33085632	222.89633179	149.61299133	155.16728210	150.75495911	191.47637939	152.35565186	228.48832703
64	194.36099243	138.89326477	196.28723145	177.35830688	197.90037537	216.89595032	171.35247803	147.00282288	172.55319214	184.77227783	174.32460022	222.76004028	149.63766479	155.18350220	150.79069519	191.21226501	152.32705688	228.50479126
65	194.40103149	138.71466064	196.24028015	177.20233154	197.79536438	216.77584839	171.37274170	147.11555481	172.58874512	184.95745850	174.33872986	222.74461365	149.45710754	155.29888916	150.83299255	191.31553650	152.41514587	228.41572571
66	193.90072632	138.65541077	195.71757507	176.82492065	197.38490295	216.48469543	170.66743469	147.08357239	172.41854858	184.67324829	173.84086609	222.55752563	148.97018433	155.22991943	150.53363037	191.18423462	152.16317749	228.15330505
67	194.33457947	137.82159424	196.41950989	176.02656555	198.26945496	215.39321899	171.53009033	146.60195923	173.21588135	183.91624451	174.88919067	221.61802673	149.92524719	154.91117859	151.50401306	190.96044922	153.17381287	227.86997986
68	193.73385620	136.79277039	196.17037964	174.54513550	198.40805054	213.52549744	170.88337708	145.79469299	172.98423767	182.99398804	175.00686646	220.43719482	149.64057922	154.74353027	151.38163757	190.61279297	153.36831665	227.11126709
69	190.42193604	134.60087585	193.15550232	171.98939514	195.37095642	210.89007568	168.04971313	144.01800537	170.19531250	181.06277466	172.58648682	218.18750000	146.50965881	153.64002991	148.85942078	188.71656799	151.03955078	225.55149841
70	189.22970581	133.68991089	192.08448792	170.66564941	194.85789490	209.25912476	166.75517273	143.58659363	169.15538025	180.21363831	172.06805420	217.13359070	145.49780273	153.14122009	148.11401367	188.54931641	150.26870728	224.62686157
71	188.20741272	131.56547546	191.25488281	168.64181519	194.47282410	206.70460510	165.78872681	142.23695374	168.59701538	178.38337708	171.51956177	215.08685303	144.84883118	152.33081055	147.55776978	186.98571777	149.94708252	223.21165466
72	185.80912781	129.34277344	189.42922974	166.04248047	192.50473022	203.87040710	163.70069885	140.20526123	166.70495605	176.23321533	169.81712341	212.81610107	143.13238525	150.84403992	145.73132324	185.63334656	148.52777100	221.48661804
73	185.34039307	128.77545166	189.24710083	165.25231934	193.03320312	202.89546204	163.58085632	140.01623535	167.15496826	175.88755798	170.43501282	212.17393494	142.82968140	151.15316772	145.91236877	185.61752319	149.18861389	221.27987671
74	183.19349670	126.95557404	187.20819092	163.10626221	191.31632996	200.44093323	161.54594421	138.82244873	164.81192017	174.35346985	168.75921631	210.33509827	140.61926270	150.28871155	144.11019897	184.82341003	147.54800415	219.69187927
75	181.63381958	126.37641144	186.12770081	162.11872864	190.42858887	199.09942627	160.23368835	138.48185730	164.14913940	173.71981812	168.32191467	209.32014465	139.79510498	150.49047852	143.37942505	184.42956543	147.13841248	219.18659973
76	180.45878601	124.61618042	185.29765320	159.70094299	189.60624695	196.53320312	159.07827759	136.96487427	163.32464600	172.00225830	167.50962830	207.50192261	138.81597900	149.47306824	142.42652893	183.26635742	146.81651306	217.71733093
77	178.14715576	123.12946320	183.36137390	157.95964050	187.99751282	194.51242065	157.16697693	135.77935791	161.49433899	170.66374207	165.83728027	205.80592346	137.12565613	148.59892273	141.21385193	182.00999451	145.16227722	216.76568604
78	176.98408508	121.49449921	182.37475586	156.25732422	187.34643555	192.34959412	156.22898865	134.80709839	160.52992249	169.30313110	165.71072388	203.92686462	136.17053223	147.83827209	140.44049072	181.29672241	144.68962097	215.39363098
79	175.73921204	120.59823608	181.18594360	155.25489807	186.45434570	190.85877991	155.39775085	134.38732910	159.79418945	168.44691467	165.04432678	203.15162659	135.45582581	148.01580811	139.59617615	181.06501770	144.33131409	215.00608826
80	173.37657166	118.23046112	179.51536560	152.19825745	184.73956299	187.68035889	153.26640320	132.26994324	157.81370544	166.15812683	163.37228394	200.50256348	133.30780029	146.24861145	137.98664856	178.94511414	143.01623535	212.57289124
81	172.28073120	116.66119385	177.92842102	150.48236084	183.78092957	185.66680908	151.61288452	131.15055847	157.00241089	164.53004456	162.52862549	198.66168213	132.40556335	145.37083435	137.08262634	177.64961243	142.34999084	211.16423035
82	170.57891846	116.25134277	177.14207458	149.47065735	183.11529541	184.50227356	150.46218872	130.88499451	155.97135925	164.34051514	161.58651733	198.03129578	131.45594788	145.68991089	136.32200623	177.67794800	141.77264404	210.89941406
83	169.33445740	114.90540314	176.00308228	147.67881775	182.22848511	182.45898438	149.12445068	130.03805542	154.90768433	163.11598206	161.08290100	196.19662476	130.32321167	144.98934937	135.57264709	176.96755981	141.27061462	209.83872986
84	168.01826477	113.71378326	174.78384399	146.56057739	181.52410889	180.71716309	148.00817871	129.51882935	154.26466370	161.99716187	160.89956665	194.77705383	129.47753906	144.70831299	134.89053345	176.10597229	140.98403931	208.80978394
85	166.74360657	112.62594604	173.77632141	145.20285034	180.55912781	179.10035706	146.93455505	129.00094604	153.30291748	161.02928162	160.05033875	193.63432312	128.51152039	144.18368530	134.27920532	175.37797546	140.34490967	207.85734558
86	164.56379700	111.49464417	171.92765808	143.38015747	178.78378296	177.27027893	144.88195801	128.13862610	151.60469055	159.53181458	158.50074768	192.05287170	126.65760803	143.71273804	132.71356201	174.69529724	138.88101196	206.96202087
87	163.37074280	110.36338806	170.94128418	141.94320679	178.15830994	175.42861938	144.19389343	127.22612000	150.89457703	158.34107971	157.70619202	190.76243591	125.82471466	143.37960815	132.24800110	173.75805664	138.72076416	205.65257263
88	161.24472046	109.40547180	169.01385498	140.64019775	176.41394043	173.53500366	142.20852661	126.45412445	149.15728760	157.48187256	156.49192810	189.27619934	124.06451416	143.15606689	130.43397522	173.03594971	137.05776978	204.64654541
89	160.27224731	108.19428253	168.06387329	139.59741211	176.03013611	171.98802185	141.28752136	125.38388062	148.42974854	156.19924927	155.89297485	188.31692505	123.33926392	141.77845764	130.00128174	172.08970642	136.53224182	203.51493835
90	160.28710938	107.85526276	167.90368652	139.48310852	176.01567078	171.88613892	141.24295044	125.44591522	148.48548889	156.21711731	155.72047424	188.04080200	123.27771759	141.90765381	129.83448792	171.96484375	136.75183105	203.54525757
91	160.40863037	108.01651001	168.07781982	139.57514954	175.91108704	172.18585205	141.40400696	125.51181793	148.39710999	156.44557190	155.97314453	188.22302246	123.26094055	141.91011047	129.92506409	172.13255310	136.73167419	203.60107422
92	159.43942261	107.13499451	167.04759216	138.59971619	175.06263733	171.13844299	140.28245544	124.56324005	147.35765076	155.33123779	154.88584900	187.14530945	122.30802917	140.82826233	128.72834778	171.09339905	135.72546387	202.58491516
93	159.51469421	106.82141876	167.29974365	138.37481689	175.01704407	171.19548035	140.36868286	124.33066559	147.42016602	155.24194336	154.99014282	187.23014832	122.48258209	140.84254456	128.87359619	171.02076721	135.92585754	202.56463623
94	159.42810059	107.22920990	167.12568665	138.60183716	175.05227661	171.09812927	140.56123352	124.57333374	147.45983887	155.37863159	155.08840942	187.31648254	122.48072815	140.82514954	128.98516846	171.19105530	135.95426941	202.68585205
95	158.50277710	106.41292572	166.28164673	137.56834412	174.12234497	170.05375671	139.32577515	123.75337982	146.52842712	154.37661743	154.03732300	186.31355286	121.44593811	140.03770447	127.98122406	170.08958435	134.83882141	201.67167664
96	158.52207947	106.20021057	166.20755005	137.80790710	174.16217041	170.03385925	139.51377869	123.74573517	146.56315613	154.38757324	153.84216309	186.08583069	121.40156555	140.04399109	127.87204742	170.29801941	134.78228760	201.70050049
97	158.49879456	105.96125793	166.18441772	137.65786743	174.05613708	170.19987488	139.52970886	123.56772614	146.43885803	154.36830139	153.93887329	186.19297791	121.38774872	140.13383484	127.82424164	170.31533813	134.73835754	201.65956116
98	158.53067017	106.21920013	166.22187805	137.73651123	174.03945923	170.23818970	139.52726746	123.73734283	146.53596497	154.35060120	153.81440735	186.58064270	121.41867065	140.17379761	127.95779419	170.34643555	134.81221008	201.72065735
99	159.51234436	107.36451721	167.30860901	138.60693359	175.17991638	171.14756775	140.38020325	124.85002136	147.59440613	155.45312500	155.08471680	187.16937256	122.52902222	141.08560181	128.97059631	171.52033997	135.93356323	202.74714661
100	159.43194580	107.16365814	167.32223511	138.59945679	175.09318542	171.02757263	140.49638367	124.66271973	147.54792786	155.31683350	154.87570190	187.35475159	122.35771179	141.01644897	128.92224121	171.04116821	135.82243347	202.71853638
101	159.56799316	107.27527618	167.29164124	138.53077698	175.06422424	171.22964478	140.48638916	124.58588409	147.48681641	155.32740784	154.86529541	187.31727600	122.47976685	141.11257935	128.68505859	171.55972290	135.88369751	202.67964172
102	159.47059631	107.25512695	167.28524780	138.61373901	174.88594055	171.32778931	140.43424988	124.77636719	147.59799194	155.43716431	155.01007080	187.21571350	122.49000549	141.03839111	129.13381958	171.10908508	135.92163086	202.76507568
103	160.40754700	107.98266602	168.20509338	139.53663635	176.10600281	171.96595764	141.46578979	125.47966766	148.46693420	156.12684631	155.85034180	188.18046570	123.47400665	141.79673767	129.72463989	172.29066467	136.76237488	203.58528137
104	160.50830078	108.22706604	168.23570251	139.82220459	176.15159607	172.13009644	141.35974121	125.74689484	148.50123596	156.35813904	156.04798889	188.28970337	123.41627502	142.06385803	130.01286316	172.13948059	136.66088867	203.76846313
105	160.31547546	108.26463318	168.02949524	139.62907410	175.94544983	172.24563599	141.43716431	125.54216003	148.40751648	156.33815002	155.82339478	188.11878967	123.50817108	141.90078735	129.87902832	172.16517639	136.81655884	203.63159180
106	161.45587158	109.33155823	169.25885010	140.51800537	177.10418701	173.22145081	142.43182373	126.72679901	149.60517883	157.47927856	156.99989319	189.34873962	124.42305756	143.01544189	131.03533936	173.25834656	137.79710388	204.66575623
107	161.39718628	108.98789215	169.21043396	140.42939758	176.96228027	173.13133240	142.45260620	126.45732880	149.48654175	157.38523865	156.98455811	189.15821838	124.44640350	142.97821045	130.88667297	173.29196167	137.75958252	204.66850281
108	162.43832397	110.07823181	170.22872925	141.71974182	178.00811768	174.22680664	143.52531433	127.52352905	150.47219849	158.38615417	157.98637390	190.31263733	125.44932556	144.08456421	131.93852234	173.96836853	138.79672241	205.68363953
109	162.38012695	110.28842163	170.04971313	141.71971130	177.94030762	174.03613281	143.47956848	127.66082764	150.47737122	158.38078308	157.76237488	190.36027527	125.48315430	143.89968872	131.80146790	174.19145203	138.90623474	205.72076416
110	163.48056030	111.13482666	171.17054749	142.40783691	179.02296448	175.19837952	144.38803101	128.73831177	151.48335266	159.37330627	158.86280823	191.20588684	126.50964355	144.92831421	132.85841370	175.00157166	139.79252625	206.52697754
111	163.37852478	111.21500397	171.25566101	142.48829651	179.00462341	175.24078369	144.43533325	128.49836731	151.51606750	159.39387512	158.92988586	191.26811218	126.36161041	145.02447510	132.81993103	175.13227844	140.01995850	206.62879944
112	164.31977844	112.17031860	172.15992737	143.64540100	179.99339294	176.28817749	145.45109558	129.42590332	152.47822571	160.43434143	159.95323181	192.31030273	127.40845490	146.15469360	133.97221375	176.18476868	140.67419434	207.72135925
113	164.39662170	112.17740631	172.21887207	143.58450317	180.11196899	176.03930664	145.41528320	129.63619995	152.48109436	160.46446228	160.01467896	192.18528748	127.42131805	146.00663757	133.86361694	176.14715576	140.67993164	207.65957642
114	165.41676331	113.22710419	173.25920105	144.48907471	181.04280090	177.12513733	146.38764954	130.64154053	153.48587036	161.32745361	161.00637817	193.11878967	128.41040039	147.07267761	135.00117493	177.23211670	141.78726196	208.59338379
115	165.34468079	113.25113678	173.20574951	144.61811829	180.92080688	177.13203430	146.38412476	130.65698242	153.48826599	161.34474182	160.78073120	193.39283752	128.44380188	147.10835266	134.86720276	177.20150757	141.66481018	208.77989197
116	166.45759583	114.01059723	174.25157166	145.57887268	182.03642273	178.02827454	147.48193359	131.55647278	154.54096985	162.46020508	161.96969604	194.30012512	129.40379333	148.17240906	135.82138062	178.14122009	142.78062439	209.61557007
117	166.42781067	113.98474121	174.25915527	145.64672852	181.93356323	177.95550537	147.59626770	131.33662415	154.51805115	162.47938538	161.78213501	194.44851685	129.34838867	148.02067566	135.77558899	178.25563049	142.80627441	209.63191223
118	166.37770081	114.26737213	174.23350525	145.70559692	182.10166931	178.18692017	147.51028442	131.48377991	154.45936584	162.25224304	162.09655762	194.19770813	129.49154663	148.10383606	135.78651428	178.36395264	142.83024597	209.70057678
119	167.38929749	115.00482941	175.21511841	146.57176208	183.06483459	179.12638855	148.41865540	132.70211792	155.50584412	163.37303162	162.82450867	195.33410645	130.33145142	149.23234558	136.91461182	179.13554382	143.86186218	210.55436707
120	167.47793579	115.16611481	175.19131470	146.57069397	183.01747131	179.11619568	148.42155457	132.64401245	155.37393188	163.41867065	163.02737427	195.19473267	130.47338867	148.92225647	136.70535278	179.32908630	143.85504150	210.61885071
121	168.56118774	116.10523987	176.15414429	147.57870483	184.00607300	180.18232727	149.41134644	133.52166748	156.42271423	164.45909119	163.83259583	196.07849121	131.25823975	150.16950989	137.86750793	180.30035400	144.84239197	211.53738403
122	168.47994995	116.16004944	176.15176392	147.57041931	184.02165222	180.18031311	149.32019043	133.54978943	156.46194458	164.41957092	164.08052063	195.98599243	131.49876404	149.82058716	137.80433655	180.41316223	144.83001709	211.62457275
123	169.59886169	117.01919556	177.28820801	148.63984680	184.94612122	181.29620361	150.46952820	134.56147766	157.48553467	165.39959717	164.90841675	197.11964417	132.43133545	151.06626892	138.88838196	181.10896301	145.92268372	212.60841370
124	169.43670654	117.20174408	177.06889343	148.61929321	185.10339355	180.98844910	150.39709473	134.66452026	157.48908997	165.30764771	164.90399170	197.26477051	132.43560791	150.87744141	138.78022766	181.17710876	145.71395874	212.62931824
125	169.45677185	116.92805481	177.28131104	148.65875244	185.02684021	181.14138794	150.44583130	134.56871033	157.41320801	165.38378906	165.03344727	197.21284485	132.30998230	151.04844666	138.99679565	181.28887939	145.68440247	212.58557129
126	170.51063538	118.11605072	178.24510193	149.42768860	186.03016663	182.11273193	151.10966492	135.86419678	158.39965820	166.30723572	165.82272339	198.44850159	133.46609497	152.07588196	139.90652466	182.18058777	146.83509827	213.71946716
